Chrom	Read	Strand
8	413015	0
8	413542	0
8	413672	0
8	413873	1
8	415022	1
8	415252	1
8	415806	1
8	416089	0
8	416559	1
8	416976	0
8	417231	0
8	417735	1
8	418455	1
8	419186	1
8	421721	1
8	422905	1
8	423317	1
8	423515	1
8	423754	1
8	424346	0
8	424474	0
8	424675	0
8	424775	1
8	425772	1
8	425839	1
8	425951	1
8	427004	1
8	427113	1
8	427287	1
8	427327	0
8	427567	0
8	428029	0
8	428329	1
8	428691	1
8	429321	1
8	431076	0
8	433100	0
8	433702	0
8	433867	1
8	433882	0
8	434513	0
8	434576	0
8	436461	1
8	436644	1
8	436893	0
8	438581	0
8	438697	1
8	439831	1
8	440299	0
8	440688	1
8	441087	1
8	441145	1
8	441557	0
8	442573	1
8	442612	1
8	442865	0
8	443491	1
8	443598	0
8	447261	1
8	447460	1
8	447922	0
8	448149	1
8	449496	0
8	450604	0
8	451050	0
8	451374	1
8	452962	0
8	453162	1
8	456168	1
8	456950	0
8	456951	1
8	457074	0
8	459848	0
8	460042	0
8	460391	0
8	460542	0
8	460904	1
8	461325	0
8	462213	1
8	462447	1
8	462873	1
8	464342	1
8	464426	1
8	464951	0
8	465885	0
8	465916	1
8	466458	0
8	466942	0
8	466955	1
8	467200	0
8	468264	1
8	469616	0
8	470756	0
8	470859	1
8	472594	1
8	473624	0
8	473984	0
8	474206	1
8	474870	0
8	475009	0
8	475254	0
8	475528	0
8	477296	1
8	477423	1
8	478505	1
8	478729	1
8	481518	0
8	481824	1
8	482723	0
8	483668	0
8	484060	0
8	484217	1
8	484312	0
8	484606	0
8	486346	0
8	486957	0
8	487082	1
8	487273	0
8	487331	1
8	488121	0
8	488164	1
8	489651	1
8	489781	0
8	490189	0
8	490802	1
8	490856	0
8	491322	0
8	493612	1
8	494732	0
8	494889	0
8	495365	1
8	495695	1
8	496097	1
8	496595	0
8	497048	1
8	498606	0
8	498627	1
8	500090	1
8	501400	0
8	501503	1
8	502547	1
8	502912	0
8	502925	0
8	504508	0
8	505223	0
8	506041	0
8	506241	0
8	506331	0
8	506369	1
8	507816	1
8	508204	1
8	508787	0
8	508985	1
8	509352	1
8	509885	0
8	510374	0
8	512732	1
8	512749	1
8	512816	0
8	513257	0
8	513555	0
8	514019	1
8	514544	0
8	514657	0
8	515030	1
8	515945	1
8	516328	1
8	517002	0
8	517383	0
8	517684	1
8	518365	0
8	518531	0
8	519003	1
8	520624	1
8	521360	1
8	521801	0
8	522859	1
8	523447	0
8	523583	1
8	523967	0
8	524942	0
8	525054	0
8	525092	0
8	525201	0
8	525387	0
8	525404	1
8	526047	1
8	526571	1
8	529371	0
8	529657	1
8	530537	0
8	530590	0
8	531012	0
8	531422	0
8	531751	1
8	532340	0
8	532978	0
8	533211	1
8	533942	1
8	534430	0
8	534653	1
8	535281	1
8	535880	0
8	536040	1
8	536747	1
8	537524	0
8	537722	1
8	537760	0
8	537845	1
8	539156	1
8	539305	0
8	539345	0
8	540236	1
8	541465	0
8	541971	0
8	542427	0
8	542556	0
8	542783	1
8	542973	1
8	543829	0
8	545412	0
8	545830	1
8	546138	1
8	546155	1
8	546883	1
8	548389	0
8	548727	1
8	550830	1
8	550996	1
8	552735	1
8	554739	1
8	555260	0
8	555628	1
8	555696	0
8	556326	0
8	557483	0
8	559105	0
8	559203	0
8	559414	0
8	559690	0
8	559828	0
8	560254	1
8	560508	1
8	561494	0
8	562104	1
8	562539	0
8	563178	1
8	563632	0
8	563991	1
8	564021	0
8	564026	0
8	564428	1
8	564455	0
8	564999	0
8	566199	0
8	566331	0
8	567222	1
8	569149	1
8	569479	0
8	569744	1
8	570145	0
8	570356	1
8	570621	0
8	571199	0
8	571257	0
8	571758	0
8	573654	1
8	574170	0
8	574661	0
8	574895	1
8	575432	1
8	575715	0
8	576060	1
8	576120	1
8	576249	1
8	577317	1
8	577358	1
8	577477	1
8	577539	0
8	579104	0
8	579342	1
8	579500	1
8	580104	1
8	580199	1
8	580394	0
8	580459	1
8	580494	0
8	580849	1
8	580912	0
8	581133	1
8	581140	0
8	581205	0
8	581451	1
8	581669	0
8	581803	1
8	581861	1
8	582197	1
8	582871	1
8	582964	0
8	583215	1
8	583646	1
8	583785	0
8	583863	0
8	583900	1
8	584154	1
8	584536	0
8	584615	1
8	584672	1
8	584721	0
8	584740	1
8	584806	0
8	584948	0
8	585589	0
8	585681	1
8	586415	1
8	586493	0
8	586611	1
8	587177	0
8	587279	1
8	587576	1
8	587589	1
8	587699	0
8	587730	1
8	587739	1
8	588142	1
8	588258	0
8	588337	0
8	588593	1
8	588715	1
8	588834	1
8	588854	0
8	588857	1
8	589294	0
8	589450	1
8	589593	1
8	589595	1
8	589820	0
8	590462	0
8	590528	1
8	590554	1
8	590776	1
8	590804	1
8	590881	0
8	590887	1
8	590893	0
8	590931	1
8	591075	0
8	591435	1
8	591552	1
8	591624	1
8	591703	0
8	591815	0
8	591818	1
8	591986	0
8	592091	0
8	592289	0
8	592305	0
8	592759	1
8	592851	0
8	592916	1
8	592957	1
8	592965	0
8	593114	1
8	593220	1
8	593413	0
8	593537	0
8	593771	1
8	593813	1
8	594474	1
8	594580	0
8	594623	1
8	594708	1
8	594807	0
8	594998	0
8	595034	0
8	595052	1
8	595277	1
8	595511	1
8	595552	1
8	595835	0
8	595871	1
8	596399	1
8	596492	0
8	596515	1
8	596517	1
8	596591	1
8	596909	0
8	596993	1
8	597110	0
8	597183	1
8	597427	1
8	597483	0
8	597538	0
8	597758	0
8	597813	1
8	598157	0
8	598289	1
8	598397	0
8	598515	1
8	599248	1
8	599297	0
8	599372	1
8	599515	0
8	599765	0
8	600333	1
8	600653	1
8	600917	1
8	601555	0
8	601595	0
8	601599	0
8	602747	0
8	602767	1
8	602882	0
8	602948	1
8	603324	0
8	603836	0
8	603929	1
8	604118	1
8	604556	1
8	604607	0
8	604727	1
8	605142	1
8	605315	1
8	605358	1
8	605480	1
8	605592	1
8	605596	1
8	605687	1
8	605716	0
8	605752	0
8	606136	1
8	606276	1
8	606663	0
8	607052	0
8	607221	0
8	607474	0
8	607939	0
8	608030	0
8	608113	0
8	608366	1
8	608830	1
8	608840	1
8	609464	0
8	609565	1
8	609622	1
8	609646	1
8	609707	0
8	609989	1
8	609999	0
8	610186	0
8	610240	0
8	610355	0
8	610396	0
8	610487	0
8	610540	1
8	610912	1
8	610938	0
8	611094	0
8	611137	0
8	611231	0
8	611403	1
8	611611	0
8	611981	0
8	612083	0
8	612440	0
8	612612	1
8	612863	0
8	613075	1
8	613109	1
8	613254	1
8	613411	0
8	614274	1
8	614772	0
8	614816	0
8	615125	0
8	615719	0
8	615723	0
8	615741	0
8	615804	0
8	615935	1
8	616507	1
8	616631	1
8	617090	0
8	617278	0
8	617302	1
8	617514	1
8	617612	1
8	617957	1
8	618027	0
8	618142	1
8	618276	0
8	618523	0
8	618961	1
8	619054	1
8	619123	0
8	619299	1
8	619306	1
8	619428	0
8	619627	0
8	620262	1
8	620287	1
8	620356	0
8	620371	0
8	620589	0
8	620901	0
8	621023	1
8	621116	1
8	621329	1
8	621813	0
8	621979	1
8	621989	1
8	622176	0
8	622424	0
8	622433	1
8	622610	1
8	623054	0
8	623071	1
8	623510	1
8	624140	1
8	624433	1
8	624440	1
8	624464	0
8	624538	1
8	624664	1
8	624812	1
8	624927	1
8	625117	1
8	625186	1
8	625355	0
8	625627	1
8	625706	0
8	625845	1
8	625893	1
8	626080	1
8	626166	1
8	626385	1
8	626497	1
8	626610	1
8	627041	0
8	627124	1
8	627169	1
8	627208	0
8	627394	0
8	627491	0
8	627516	0
8	627599	0
8	627797	0
8	627843	0
8	627914	0
8	628051	1
8	628433	1
8	628514	1
8	628518	0
8	628713	0
8	628983	1
8	628986	0
8	629282	0
8	629826	1
8	630979	0
8	631034	1
8	631174	0
8	631570	1
8	631634	0
8	632170	1
8	632188	0
8	632215	0
8	632319	1
8	632580	0
8	632729	0
8	632781	1
8	632922	1
8	633038	0
8	633069	0
8	633146	0
8	633261	1
8	633343	1
8	633429	0
8	633573	0
8	633668	0
8	633695	0
8	633757	1
8	634239	0
8	634454	0
8	634503	0
8	634552	0
8	634625	0
8	635067	0
8	635204	1
8	635219	0
8	635741	1
8	635959	0
8	636049	0
8	636615	1
8	636799	0
8	637103	0
8	637507	0
8	637529	1
8	637723	1
8	638072	0
8	638146	0
8	638183	0
8	638287	1
8	638443	0
8	638490	0
8	638582	1
8	638632	0
8	638684	0
8	638892	0
8	638901	0
8	638908	0
8	638910	0
8	638917	0
8	640375	1
8	640713	0
8	640749	1
8	640809	1
8	640993	0
8	641093	1
8	641363	1
8	641455	1
8	641492	1
8	641720	0
8	641884	0
8	641887	0
8	642378	0
8	642581	1
8	642688	0
8	642698	0
8	643109	0
8	643116	0
8	643188	1
8	643350	1
8	643652	1
8	643762	0
8	643823	0
8	643868	1
8	643877	0
8	643880	1
8	643882	1
8	643973	0
8	644092	1
8	644188	1
8	644209	1
8	644279	0
8	644543	1
8	644580	0
8	644584	0
8	644655	1
8	644789	1
8	644794	0
8	645687	0
8	645733	0
8	646493	0
8	646591	0
8	646600	0
8	646658	1
8	647047	0
8	647460	1
8	647632	0
8	648013	0
8	648057	1
8	648283	1
8	648633	0
8	648691	0
8	649172	1
8	649405	0
8	649498	1
8	649532	0
8	649599	0
8	649736	1
8	650036	0
8	650421	1
8	650540	1
8	650895	1
8	650971	0
8	651081	1
8	651342	0
8	651564	0
8	651753	1
8	651804	1
8	651980	0
8	652170	1
8	652606	1
8	652607	0
8	652800	0
8	652814	1
8	653004	1
8	653099	1
8	653105	1
8	653107	1
8	653420	1
8	653543	1
8	653618	0
8	653621	0
8	653804	0
8	653937	1
8	654151	1
8	654280	0
8	654427	0
8	654521	0
8	654655	1
8	654905	1
8	654981	1
8	655079	1
8	655138	0
8	655197	1
8	655289	1
8	655297	0
8	655614	1
8	655906	0
8	656207	0
8	657176	0
8	657480	1
8	657920	0
8	657928	0
8	658022	1
8	658054	1
8	658226	0
8	658239	1
8	658384	0
8	658444	0
8	658798	1
8	658807	1
8	658896	0
8	659109	1
8	659114	1
8	659143	1
8	659523	0
8	659890	1
8	659957	1
8	660097	0
8	660536	1
8	660913	0
8	661093	0
8	661369	1
8	661452	0
8	661479	1
8	661665	1
8	661671	0
8	661745	1
8	661804	0
8	661813	1
8	661822	0
8	661859	1
8	662029	1
8	662123	1
8	662371	0
8	662440	0
8	663071	0
8	663094	1
8	663170	1
8	663316	1
8	663501	1
8	663686	1
8	663784	0
8	664049	0
8	664161	1
8	664292	1
8	664387	1
8	664584	0
8	664710	0
8	665035	1
8	665170	1
8	665336	0
8	665759	1
8	665972	0
8	666175	0
8	666510	0
8	666570	1
8	666781	0
8	666794	0
8	666798	1
8	667182	0
8	667418	1
8	667470	1
8	667711	0
8	667904	1
8	667907	0
8	668107	0
8	668273	0
8	668923	0
8	669172	0
8	669189	0
8	669206	0
8	669295	1
8	669615	1
8	669638	0
8	669815	0
8	669927	1
8	670016	0
8	670164	1
8	670198	0
8	670420	1
8	670555	0
8	670580	0
8	670703	1
8	670825	0
8	671091	0
8	671599	1
8	671836	1
8	671862	0
8	671978	1
8	671992	0
8	672130	0
8	672188	1
8	672362	0
8	672508	1
8	672560	0
8	672666	0
8	672840	0
8	673019	1
8	673049	1
8	673220	0
8	673453	0
8	673814	0
8	673819	0
8	673854	1
8	674387	1
8	674401	0
8	674511	0
8	674860	1
8	675516	0
8	675661	1
8	675665	0
8	675791	1
8	675986	1
8	676100	1
8	676629	1
8	676687	0
8	676817	1
8	676919	0
8	677208	0
8	677569	0
8	677798	1
8	678245	0
8	678301	0
8	678503	0
8	678872	0
8	679008	1
8	679278	0
8	679897	1
8	680003	0
8	680204	1
8	680740	0
8	680895	0
8	681594	1
8	682061	1
8	682108	1
8	682323	1
8	682435	1
8	682977	0
8	683535	0
8	684711	1
8	685801	0
8	686518	1
8	686728	1
8	688787	1
8	689578	1
8	689864	1
8	689999	0
8	690060	0
8	690524	0
8	690923	1
8	691031	1
8	691685	1
8	692792	0
8	692901	1
8	693013	0
8	693114	1
8	693172	0
8	693767	1
8	693953	1
8	694134	1
8	694385	0
8	695297	0
8	696379	1
8	696528	0
8	696576	0
8	696659	0
8	697453	0
8	698104	0
8	698704	0
8	698760	0
8	700086	0
8	700233	1
8	701256	0
8	701348	0
8	702063	0
8	702065	0
8	702329	1
8	702866	1
8	703012	0
8	705603	1
8	706410	1
8	707136	1
8	707551	0
8	708374	0
8	708427	1
8	708432	0
8	709023	0
8	709219	1
8	709236	0
8	709713	1
8	709754	0
8	710642	0
8	710823	0
8	711463	1
8	711655	1
8	712389	1
8	714920	0
8	715549	1
8	715590	0
8	715713	1
8	716069	1
8	716530	1
8	717079	1
8	717809	1
8	717925	1
8	717936	0
8	718159	1
8	718794	0
8	719390	0
8	719403	0
8	719725	1
8	719863	1
8	721429	1
8	722529	1
8	723139	0
8	723639	0
8	724383	0
8	725227	0
8	727214	0
8	727359	1
8	727714	1
8	728391	1
8	728780	0
8	730144	0
8	731359	0
8	731976	1
8	732758	0
8	732893	1
8	733547	0
8	735868	1
8	736333	0
8	736781	0
8	736965	1
8	738759	0
8	739464	0
8	739475	1
8	739943	0
8	741492	0
8	741608	0
8	741976	0
8	742577	1
8	743407	0
8	744495	0
8	744668	0
8	745677	0
8	746484	0
8	746639	0
8	746903	1
8	747632	0
8	748158	0
8	748429	1
8	748633	0
8	748657	0
8	748924	1
8	749685	0
8	751087	1
8	751195	0
8	751982	0
8	752608	1
8	753208	1
8	753968	0
8	755342	0
8	755558	0
8	756227	0
8	756786	1
8	756836	0
8	757198	0
8	757387	0
8	757401	1
8	757623	1
8	757712	0
8	759216	1
8	759247	0
8	759619	1
8	760285	1
8	761845	0
8	762163	0
8	763153	1
8	763198	1
8	763547	0
8	764783	1
8	765367	0
8	765401	0
8	765509	0
8	766886	0
8	768060	1
8	768703	0
8	768955	0
8	769025	0
8	769232	1
8	769716	1
8	770135	1
8	770770	1
8	771280	0
8	771580	1
8	772232	0
8	772819	0
8	773529	1
8	773979	1
8	774189	0
8	774339	1
8	775483	1
8	775953	1
8	776010	1
8	776085	1
8	776179	0
8	777608	1
8	777639	0
8	777662	1
8	778647	0
8	778885	1
8	779808	1
8	779993	1
8	781037	0
8	781429	0
8	781848	0
8	782486	1
8	782749	1
8	782920	1
8	784661	1
8	784813	0
8	785207	0
8	786299	1
8	786415	0
8	786686	1
8	787291	1
8	787773	0
8	787917	0
8	788039	1
8	788154	0
8	788299	0
8	788941	1
8	789483	0
8	789508	0
8	789836	0
8	791768	1
8	794467	0
8	794820	0
8	794958	0
8	795095	0
8	795141	1
8	795712	1
8	795761	0
8	796178	0
8	796385	1
8	796726	0
8	797393	1
8	798186	0
8	798302	0
8	798335	0
8	801070	1
8	801197	0
8	801201	0
8	801995	0
8	802513	1
8	803066	0
8	803455	1
8	804116	1
8	804627	1
8	805629	0
8	805670	0
8	806074	1
8	806110	1
8	806704	0
8	806791	0
8	807330	0
8	808118	1
8	808538	1
8	809676	1
8	810309	1
8	810604	1
8	810721	0
8	810759	0
8	811138	0
8	811152	1
8	812402	0
8	812784	1
8	813145	0
8	814155	1
8	814920	1
8	815661	1
8	815937	1
8	816705	1
8	817537	0
8	819577	0
8	820191	1
8	820304	0
8	821096	1
8	821956	1
8	824233	1
8	824302	1
8	824345	1
8	824390	0
8	824925	1
8	826211	0
8	826409	1
8	826798	1
8	827165	1
8	828027	0
8	828145	0
8	828314	1
8	828391	1
8	828681	0
8	828880	1
8	829303	1
8	829893	0
8	829940	0
8	829990	1
8	830087	1
8	830106	1
8	830847	1
8	832036	0
8	832344	0
8	832602	1
8	832741	1
8	832756	1
8	832792	1
8	833574	1
8	835575	1
8	835965	0
8	836021	1
8	836801	1
8	837902	0
8	838041	1
8	839983	0
8	840926	1
8	841019	1
8	841837	1
8	842237	1
8	842467	0
8	843761	0
8	844769	1
8	844842	0
8	845308	1
8	845519	0
8	845778	1
8	845883	1
8	846032	1
8	846188	1
8	847163	1
8	847705	0
8	848165	0
8	848180	1
8	848331	0
8	848383	0
8	848619	1
8	848821	0
8	849148	1
8	849944	1
8	850145	1
8	850155	0
8	850702	0
8	851076	0
8	851326	1
8	851627	0
8	851979	0
8	853304	0
8	853357	1
8	854622	1
8	856879	1
8	857330	0
8	857483	0
8	857763	1
8	857792	0
8	858076	0
8	858218	1
8	858909	1
8	859002	1
8	859385	1
8	859683	1
8	860405	1
8	860500	1
8	861000	1
8	861070	0
8	861163	0
8	861179	1
8	862003	1
8	862020	1
8	862036	0
8	862054	1
8	862542	0
8	862792	1
8	862902	1
8	863135	1
8	863647	0
8	864177	0
8	864232	1
8	864321	1
8	866231	0
8	866268	1
8	866359	0
8	866504	1
8	866837	1
8	867010	1
8	867328	0
8	867369	0
8	867620	1
8	868201	1
8	869117	1
8	869197	1
8	870161	0
8	870431	0
8	871272	0
8	871363	0
8	871624	1
8	872113	0
8	872602	1
8	872643	1
8	873456	0
8	873838	0
8	873980	1
8	875845	1
8	876047	0
8	876241	0
8	876325	1
8	876811	0
8	879614	0
8	880029	1
8	880412	1
8	880420	1
8	880732	1
8	880894	1
8	883159	1
8	884036	1
8	885663	0
8	885689	0
8	885737	0
8	885927	1
8	886218	1
8	886592	1
8	886962	1
